date,open,close,high,low,volume,ticker
2023-12-05,518.35,520.65,528.8,515.45,6399021,HINDALCO
2023-12-06,521.0,523.0,526.95,515.6,4831956,HINDALCO
2023-12-07,521.0,516.05,522.4,515.1,4628885,HINDALCO
2023-12-08,519.5,520.35,525.05,514.0,3733998,HINDALCO
2023-12-11,520.3,522.4,523.8,517.1,2597347,HINDALCO
2023-12-12,525.0,527.45,538.5,522.15,9498031,HINDALCO
2023-12-13,528.95,532.85,535.25,523.3,4000017,HINDALCO
2023-12-14,540.0,543.1,545.95,537.25,7190654,HINDALCO
2023-12-15,556.0,557.25,559.05,548.2,8191005,HINDALCO
2023-12-18,557.0,566.4,567.4,551.5,5076184,HINDALCO
2023-12-19,567.95,564.85,567.95,555.7,4484733,HINDALCO
2023-12-20,569.5,548.2,570.9,546.25,6959868,HINDALCO
2023-12-21,544.0,556.25,561.65,541.65,4591119,HINDALCO
2023-12-22,559.4,570.45,572.0,559.0,7865384,HINDALCO
2023-12-26,574.95,579.85,580.85,570.5,4649730,HINDALCO
2023-12-27,582.0,605.6,607.65,580.3,12430827,HINDALCO
2023-12-28,608.0,614.3,616.5,605.2,7139743,HINDALCO
2023-12-29,614.3,614.85,618.0,608.1,3995822,HINDALCO
2024-01-01,614.5,610.4,620.5,606.95,2961919,HINDALCO
2024-01-02,610.4,617.0,620.0,607.4,4975013,HINDALCO
2024-01-03,608.25,593.05,611.4,592.0,7226455,HINDALCO
2024-01-04,594.0,590.5,595.85,587.65,6592370,HINDALCO
2024-01-05,590.6,587.0,597.6,581.55,2990123,HINDALCO
2024-01-08,587.0,577.65,592.5,576.45,4425767,HINDALCO
2024-01-09,581.95,575.95,584.9,573.6,5314029,HINDALCO
2024-01-10,576.0,580.05,582.0,570.65,2408792,HINDALCO
2024-01-11,582.95,576.95,587.0,575.5,3899383,HINDALCO
2024-01-12,581.0,582.05,585.5,575.75,2440863,HINDALCO
2024-01-15,585.85,574.65,586.0,572.25,3778987,HINDALCO
2024-01-16,575.95,579.55,584.85,569.45,5187155,HINDALCO
2024-01-17,570.95,560.25,572.7,558.1,6148035,HINDALCO
2024-01-18,560.25,554.9,561.35,547.8,3784905,HINDALCO
2024-01-19,556.5,557.1,561.0,554.5,4451789,HINDALCO
2024-01-20,561.0,561.05,566.75,558.35,1502352,HINDALCO
2024-01-23,558.0,541.4,561.8,537.6,7867972,HINDALCO
2024-01-24,550.0,565.15,566.8,547.0,8619429,HINDALCO
2024-01-25,566.5,567.2,570.0,558.4,5366990,HINDALCO
2024-01-29,568.0,567.9,571.95,562.0,5126212,HINDALCO
2024-01-30,569.95,569.25,584.3,567.25,7968815,HINDALCO
2024-01-31,569.2,579.35,580.6,568.25,5644545,HINDALCO
2024-02-01,578.0,571.25,581.8,570.3,3509803,HINDALCO
2024-02-02,577.0,583.5,589.0,573.1,7145858,HINDALCO
2024-02-05,583.5,579.9,590.9,576.05,4801118,HINDALCO
2024-02-06,578.6,584.9,587.75,569.25,4099573,HINDALCO
2024-02-07,590.4,592.25,602.15,584.65,9415146,HINDALCO
2024-02-08,592.0,601.3,608.95,587.85,11844758,HINDALCO
2024-02-09,601.0,591.3,602.0,576.3,5105348,HINDALCO
2024-02-12,591.9,582.45,601.8,579.75,4595403,HINDALCO
2024-02-13,539.0,510.1,540.0,496.35,46100123,HINDALCO
2024-02-14,515.0,507.8,516.9,503.15,16634538,HINDALCO
2024-02-15,512.7,513.2,518.5,507.6,13303658,HINDALCO
2024-02-16,519.95,515.7,519.95,510.95,12066565,HINDALCO
2024-02-19,518.75,512.3,518.9,511.8,5580597,HINDALCO
2024-02-20,512.6,511.6,515.9,507.15,5186970,HINDALCO
2024-02-21,535.0,511.8,538.0,510.0,18106978,HINDALCO
2024-02-22,516.3,521.15,522.15,514.25,8727844,HINDALCO
2024-02-23,524.7,518.35,524.8,517.0,6445580,HINDALCO
2024-02-26,519.4,505.05,519.75,504.0,7605543,HINDALCO
2024-02-27,505.5,509.65,512.2,504.7,6741206,HINDALCO
2024-02-28,512.5,504.4,514.45,501.75,4406098,HINDALCO
2024-02-29,506.5,503.85,508.0,499.0,16860796,HINDALCO
2024-03-01,510.0,519.1,522.5,510.0,9882296,HINDALCO
2024-03-02,523.0,522.85,524.0,518.0,623929,HINDALCO
2024-03-04,524.0,524.95,529.85,520.05,5989974,HINDALCO
2024-03-05,524.0,522.1,528.3,520.2,5729926,HINDALCO
2024-03-06,522.05,526.95,527.9,513.95,4637732,HINDALCO
2024-03-07,530.8,536.7,540.85,529.25,7909060,HINDALCO
2024-03-11,540.0,533.7,543.25,532.1,5527908,HINDALCO
2024-03-12,533.1,528.95,536.85,525.3,3703670,HINDALCO
2024-03-13,529.35,507.0,530.0,501.2,5712435,HINDALCO
2024-03-14,512.0,525.25,526.35,507.0,10349338,HINDALCO
2024-03-15,522.0,532.55,534.05,517.5,8467660,HINDALCO
2024-03-18,532.0,531.15,535.55,527.0,4282437,HINDALCO
2024-03-19,532.0,533.65,539.75,529.25,7119131,HINDALCO
2024-03-20,533.0,527.85,535.5,516.35,5005234,HINDALCO
2024-03-21,538.4,539.7,545.75,534.25,8795679,HINDALCO
2024-03-22,539.7,547.75,550.65,537.35,5518261,HINDALCO
2024-03-26,545.65,558.65,561.0,545.0,7198061,HINDALCO
2024-03-27,564.2,557.65,564.65,556.8,5320703,HINDALCO
2024-03-28,561.0,560.25,566.65,555.3,8326754,HINDALCO
2024-04-01,570.0,568.6,574.0,564.1,6192790,HINDALCO
2024-04-02,571.0,571.2,572.3,561.55,4626877,HINDALCO
2024-04-03,570.2,576.6,584.1,567.15,7514291,HINDALCO
2024-04-04,590.0,577.75,590.0,568.95,7246259,HINDALCO
2024-04-05,572.5,570.05,575.0,567.6,4884617,HINDALCO
2024-04-08,572.0,576.8,579.7,570.5,3276169,HINDALCO
2024-04-09,578.1,588.6,595.45,574.0,7829711,HINDALCO
2024-04-10,596.2,603.05,604.9,591.05,11748104,HINDALCO
2024-04-12,609.05,598.65,609.05,595.3,15994496,HINDALCO
2024-04-15,615.0,612.7,625.4,605.7,27067692,HINDALCO
2024-04-16,612.7,608.85,621.4,606.8,10722248,HINDALCO
2024-04-18,616.4,612.8,625.0,609.8,9953539,HINDALCO
2024-04-19,609.0,614.75,616.3,600.7,6443897,HINDALCO
2024-04-22,620.65,618.55,622.45,612.7,6503652,HINDALCO
2024-04-23,618.5,611.8,618.75,610.4,6154126,HINDALCO
2024-04-24,611.8,636.1,637.65,608.7,11775700,HINDALCO
2024-04-25,635.7,646.8,648.25,628.1,11897458,HINDALCO
2024-04-26,650.95,649.3,661.6,643.0,7545608,HINDALCO
2024-04-29,654.95,650.05,655.4,641.2,4157501,HINDALCO
2024-04-30,653.6,644.4,653.7,642.3,4771959,HINDALCO
2024-05-02,635.9,641.45,646.9,628.65,17929526,HINDALCO
2024-05-03,655.05,647.1,655.05,638.4,10633995,HINDALCO
2024-05-06,650.0,638.8,655.0,629.3,10094421,HINDALCO
2024-05-07,646.9,620.2,646.9,611.75,10787196,HINDALCO
2024-05-08,615.1,633.5,634.45,615.1,7683352,HINDALCO
2024-05-09,634.0,619.4,637.75,615.0,6588118,HINDALCO
2024-05-10,620.1,625.6,629.55,618.0,4364788,HINDALCO
2024-05-13,625.1,633.5,636.15,614.3,3582386,HINDALCO
2024-05-14,644.35,646.65,649.5,638.2,8339846,HINDALCO
2024-05-15,653.0,653.7,659.0,648.7,6764257,HINDALCO
2024-05-16,660.0,653.35,666.0,643.25,8781056,HINDALCO
2024-05-17,653.0,655.45,658.8,650.4,5026205,HINDALCO
2024-05-18,662.0,660.35,662.9,657.5,467849,HINDALCO
2024-05-21,666.3,693.6,695.4,663.2,15976672,HINDALCO
2024-05-22,698.55,684.55,698.7,677.4,8004434,HINDALCO
2024-05-23,675.15,676.8,678.55,665.95,9749101,HINDALCO
2024-05-24,679.25,673.25,690.45,671.05,15930052,HINDALCO
2024-05-27,685.05,677.85,689.5,675.5,10475785,HINDALCO
2024-05-28,682.0,681.3,698.0,678.35,12925385,HINDALCO
2024-05-29,695.0,705.3,713.5,682.3,22684652,HINDALCO
2024-05-30,704.85,695.15,713.05,693.35,10361716,HINDALCO
2024-05-31,698.9,689.35,703.45,684.35,13620282,HINDALCO
2024-06-03,715.0,695.95,715.25,692.8,7081956,HINDALCO
2024-06-04,697.0,649.05,697.0,594.25,24250212,HINDALCO
2024-06-05,627.0,695.25,700.65,607.0,25836374,HINDALCO
2024-06-06,695.0,677.5,695.0,673.0,10420244,HINDALCO
2024-06-07,677.5,680.35,687.0,672.45,7172942,HINDALCO
2024-06-10,677.05,676.4,684.85,673.05,4054802,HINDALCO
2024-06-11,680.0,672.95,681.25,672.05,5157918,HINDALCO
2024-06-12,674.0,673.9,683.0,671.85,10783822,HINDALCO
2024-06-13,678.0,680.7,684.65,676.05,9555904,HINDALCO
2024-06-14,690.0,683.6,690.0,677.4,8326865,HINDALCO
2024-06-18,683.6,678.75,688.0,677.0,4013739,HINDALCO
2024-06-19,680.05,662.4,682.0,660.4,4770356,HINDALCO
2024-06-20,665.0,676.5,684.35,661.75,6646966,HINDALCO
2024-06-21,680.0,684.5,691.2,677.0,11973903,HINDALCO
2024-06-24,679.6,685.25,687.7,675.1,8014595,HINDALCO
2024-06-25,688.8,685.5,696.0,680.9,5778636,HINDALCO
2024-06-26,683.55,674.7,683.55,671.35,6069407,HINDALCO
2024-06-27,678.0,685.25,687.7,672.1,7135387,HINDALCO
2024-06-28,690.25,693.55,697.5,686.0,6101211,HINDALCO
2024-07-01,699.0,689.85,701.85,688.4,4870114,HINDALCO
2024-07-02,689.9,694.75,703.3,688.4,5482768,HINDALCO
2024-07-03,698.9,691.65,703.0,683.4,5875690,HINDALCO
2024-07-04,697.7,691.85,705.75,690.55,5924057,HINDALCO
2024-07-05,694.0,699.15,702.5,693.5,5174673,HINDALCO
2024-07-08,703.65,697.2,705.9,691.65,2636146,HINDALCO
2024-07-09,702.0,707.0,710.65,695.55,5507357,HINDALCO
2024-07-10,708.0,693.3,712.1,685.3,5327276,HINDALCO
2024-07-11,702.0,696.3,702.0,692.0,6856272,HINDALCO
2024-07-12,697.5,692.05,702.45,686.1,3839953,HINDALCO
2024-07-15,692.05,700.1,701.6,688.45,2848268,HINDALCO
2024-07-16,700.3,690.8,703.15,689.0,4570179,HINDALCO
2024-07-18,686.0,689.95,695.85,684.1,7841505,HINDALCO
2024-07-19,683.9,663.0,685.7,658.65,6207375,HINDALCO
2024-07-22,655.0,672.3,675.0,650.85,3291634,HINDALCO
2024-07-23,672.3,653.5,673.2,638.7,9602846,HINDALCO
2024-07-24,653.0,651.6,656.65,645.0,2610134,HINDALCO
2024-07-25,641.95,646.55,649.0,633.3,6171776,HINDALCO
2024-07-26,660.0,667.6,668.5,655.0,4730539,HINDALCO
2024-07-29,676.75,666.85,676.75,665.0,6032470,HINDALCO
2024-07-30,665.0,660.5,665.0,654.6,6714850,HINDALCO
2024-07-31,667.0,669.6,674.0,664.25,8551592,HINDALCO
2024-08-01,680.0,673.5,690.9,667.35,8831127,HINDALCO
2024-08-02,659.8,648.05,665.6,646.55,6717210,HINDALCO
2024-08-05,628.05,614.3,633.85,609.25,13451475,HINDALCO
2024-08-06,625.0,610.3,629.0,608.0,7063441,HINDALCO
2024-08-07,625.0,623.7,629.45,616.75,4839670,HINDALCO
2024-08-08,625.0,614.05,631.0,613.0,5396272,HINDALCO
2024-08-09,622.0,622.9,626.5,614.8,3629264,HINDALCO
2024-08-12,619.0,629.35,634.4,616.5,3586449,HINDALCO
2024-08-13,634.4,621.4,634.4,619.2,6793767,HINDALCO
2024-08-14,626.85,621.45,633.95,611.6,8646288,HINDALCO
2024-08-16,633.95,634.15,642.0,630.2,6566337,HINDALCO
2024-08-19,636.5,658.85,660.3,636.5,9510274,HINDALCO
2024-08-20,663.0,672.9,674.3,661.05,10295836,HINDALCO
2024-08-21,668.9,685.6,696.6,667.8,7815238,HINDALCO
2024-08-22,691.5,685.55,692.0,677.2,6188728,HINDALCO
2024-08-23,690.05,685.1,694.7,677.8,7774920,HINDALCO
2024-08-26,694.4,711.85,712.9,689.5,11517668,HINDALCO
2024-08-27,711.9,703.5,712.95,702.75,6465241,HINDALCO
2024-08-28,706.0,705.05,710.7,701.15,3599946,HINDALCO
2024-08-29,697.65,700.5,702.35,691.4,5728640,HINDALCO
2024-08-30,699.0,701.35,708.5,695.1,7404373,HINDALCO
2024-09-02,706.7,683.9,706.7,683.2,6186645,HINDALCO
2024-09-03,687.65,678.9,692.7,677.55,4457291,HINDALCO
2024-09-04,666.65,666.8,673.8,661.25,5816848,HINDALCO
2024-09-05,670.0,669.95,672.4,667.25,3749608,HINDALCO
2024-09-06,668.25,667.1,677.0,665.45,6311131,HINDALCO
2024-09-09,664.0,658.55,664.0,651.0,5144488,HINDALCO
2024-09-10,664.9,659.5,666.8,653.7,3304741,HINDALCO
2024-09-11,658.6,647.7,658.6,645.4,3825823,HINDALCO
2024-09-12,658.0,676.2,677.9,651.5,8594764,HINDALCO
2024-09-13,686.0,673.25,686.4,670.6,5977861,HINDALCO
2024-09-16,680.1,685.15,687.55,676.55,4258546,HINDALCO
2024-09-17,689.0,683.0,692.0,681.1,3395470,HINDALCO
2024-09-18,685.0,685.25,687.95,673.35,3404940,HINDALCO
2024-09-19,690.0,684.2,690.85,668.2,5134590,HINDALCO
2024-09-20,692.1,694.4,698.8,688.75,9753966,HINDALCO
2024-09-23,695.5,690.55,698.0,687.95,2808114,HINDALCO
2024-09-24,697.6,717.85,719.7,693.0,15201960,HINDALCO
2024-09-25,725.0,718.45,730.9,715.55,9525319,HINDALCO
2024-09-26,718.45,734.65,736.15,710.7,10573166,HINDALCO
2024-09-27,746.95,747.15,757.7,742.1,12936973,HINDALCO
2024-09-30,750.0,756.2,764.45,749.45,8566640,HINDALCO
2024-10-01,755.0,761.55,765.5,745.2,4402151,HINDALCO
2024-10-03,750.0,747.1,772.65,744.7,5649089,HINDALCO
2024-10-04,742.65,747.9,757.55,740.05,4624509,HINDALCO
2024-10-07,753.0,731.3,753.0,722.5,5862059,HINDALCO
2024-10-08,723.5,721.8,732.0,708.0,5418558,HINDALCO
2024-10-09,710.0,727.55,735.75,710.0,3733320,HINDALCO
2024-10-10,731.9,730.15,738.2,726.3,3890250,HINDALCO
2024-10-11,736.0,747.35,749.95,733.05,5224383,HINDALCO
2024-10-14,746.0,743.0,755.0,739.45,2540789,HINDALCO
2024-10-15,746.0,726.95,750.0,720.65,3056619,HINDALCO
2024-10-16,728.5,733.1,738.9,726.05,3207796,HINDALCO
2024-10-17,741.1,734.8,747.3,732.35,6213860,HINDALCO
2024-10-18,734.8,753.5,756.45,725.05,5474367,HINDALCO
2024-10-21,760.0,739.6,765.45,737.0,2981749,HINDALCO
2024-10-22,733.0,720.25,745.8,718.3,5672302,HINDALCO
2024-10-23,716.0,717.1,731.15,713.3,6522834,HINDALCO
2024-10-24,715.0,690.7,715.0,666.75,14909729,HINDALCO
2024-10-25,694.5,678.75,694.9,668.45,4091651,HINDALCO
2024-10-28,681.0,692.9,697.0,680.8,2587719,HINDALCO
2024-10-29,692.9,693.6,696.2,676.45,4293867,HINDALCO
2024-10-30,690.95,688.4,698.8,685.4,3284187,HINDALCO
2024-10-31,686.85,686.05,689.55,679.25,4478581,HINDALCO
2024-11-01,687.5,690.9,693.9,687.2,472898,HINDALCO
2024-11-04,689.0,674.3,689.9,661.6,5245661,HINDALCO
2024-11-05,675.6,697.55,701.45,674.8,4931994,HINDALCO
2024-11-06,706.0,708.2,714.25,687.85,5500043,HINDALCO
2024-11-07,682.0,648.1,687.7,646.3,26671445,HINDALCO
2024-11-08,654.75,650.45,660.45,647.0,7886228,HINDALCO
2024-11-11,647.45,655.35,657.6,638.7,4933389,HINDALCO
2024-11-12,668.0,651.65,673.5,648.15,12009560,HINDALCO
2024-11-13,648.0,626.6,649.9,622.55,7867492,HINDALCO
2024-11-14,630.0,627.35,636.45,625.15,6937416,HINDALCO
2024-11-18,641.9,651.05,663.1,639.9,13618683,HINDALCO
2024-11-19,651.1,640.0,655.55,637.65,5015887,HINDALCO
2024-11-21,641.0,648.05,653.9,634.3,7910597,HINDALCO
2024-11-22,652.95,652.1,657.3,647.4,3586402,HINDALCO
2023-10-03,2490.0,2468.9,2499.0,2461.8,1585626,HINDUNILVR
2023-10-04,2467.05,2507.85,2511.05,2465.15,1587335,HINDUNILVR
2023-10-05,2518.0,2519.55,2524.8,2495.35,1909928,HINDUNILVR
2023-10-06,2519.95,2499.4,2520.0,2494.0,1083342,HINDUNILVR
2023-10-09,2485.0,2511.3,2516.5,2481.0,1468771,HINDUNILVR
2023-10-10,2512.2,2516.2,2520.85,2503.35,1092373,HINDUNILVR
2023-10-11,2518.35,2556.4,2563.95,2516.25,1697398,HINDUNILVR
2023-10-12,2555.0,2557.0,2567.55,2539.2,1625010,HINDUNILVR
2023-10-13,2553.05,2569.45,2576.7,2542.7,1531977,HINDUNILVR
2023-10-16,2560.0,2558.3,2582.0,2552.6,954899,HINDUNILVR
2023-10-17,2558.3,2556.15,2570.0,2546.45,1253538,HINDUNILVR
2023-10-18,2570.05,2548.25,2571.25,2539.55,1084689,HINDUNILVR
2023-10-19,2525.0,2548.1,2554.4,2525.0,1272343,HINDUNILVR
2023-10-20,2520.0,2495.15,2543.55,2485.05,3608160,HINDUNILVR
2023-10-23,2494.0,2483.5,2509.95,2480.35,922707,HINDUNILVR
2023-10-25,2475.05,2477.3,2490.0,2465.0,1435836,HINDUNILVR
2023-10-26,2461.0,2476.4,2490.0,2455.65,2650560,HINDUNILVR
2023-10-27,2467.3,2482.05,2495.0,2463.85,1784812,HINDUNILVR
2023-10-30,2471.0,2478.9,2492.0,2462.4,875135,HINDUNILVR
2023-10-31,2470.2,2484.0,2492.0,2467.8,920414,HINDUNILVR
2023-11-01,2485.0,2472.25,2493.95,2466.8,1267131,HINDUNILVR
2023-11-02,2475.0,2486.8,2496.0,2463.3,1595123,HINDUNILVR
2023-11-03,2497.0,2509.25,2512.5,2485.8,1125583,HINDUNILVR
2023-11-06,2515.0,2497.4,2517.75,2491.1,1338677,HINDUNILVR
2023-11-07,2496.0,2496.45,2505.2,2485.25,1473411,HINDUNILVR
2023-11-08,2498.0,2519.35,2525.0,2497.7,745022,HINDUNILVR
2023-11-09,2520.05,2476.7,2522.0,2473.05,1823094,HINDUNILVR
2023-11-10,2477.0,2486.55,2488.6,2465.35,771062,HINDUNILVR
2023-11-12,2494.05,2491.55,2499.0,2486.0,82500,HINDUNILVR
2023-11-13,2477.2,2478.15,2487.2,2471.0,760809,HINDUNILVR
2023-11-15,2501.9,2486.4,2503.05,2476.0,1457029,HINDUNILVR
2023-11-16,2480.2,2491.2,2505.8,2475.35,1420578,HINDUNILVR
2023-11-17,2465.0,2528.8,2533.5,2465.0,1756043,HINDUNILVR
2023-11-20,2534.45,2506.45,2534.5,2500.0,944231,HINDUNILVR
2023-11-21,2505.0,2505.25,2517.0,2498.0,1088806,HINDUNILVR
2023-11-22,2507.75,2521.9,2524.25,2504.0,816610,HINDUNILVR
2023-11-23,2506.2,2519.9,2527.75,2506.2,1023670,HINDUNILVR
2023-11-24,2515.1,2515.2,2519.8,2507.45,735137,HINDUNILVR
2023-11-28,2531.75,2510.55,2531.75,2500.0,1880641,HINDUNILVR
2023-11-29,2512.0,2525.05,2528.65,2508.1,1265214,HINDUNILVR
2023-11-30,2516.15,2545.55,2554.5,2516.15,3095684,HINDUNILVR
2023-12-01,2547.5,2563.65,2581.95,2542.0,1345599,HINDUNILVR
2023-12-04,2577.0,2602.3,2608.4,2575.0,2188039,HINDUNILVR
2023-12-05,2637.0,2563.25,2637.0,2556.3,3108717,HINDUNILVR
2023-12-06,2570.0,2567.65,2583.7,2563.0,1573754,HINDUNILVR
2023-12-07,2551.1,2518.25,2559.8,2498.6,3925967,HINDUNILVR
2023-12-08,2519.0,2522.3,2533.95,2508.3,1605805,HINDUNILVR
2023-12-11,2522.3,2503.65,2529.95,2499.0,2012243,HINDUNILVR
2023-12-12,2500.0,2502.75,2518.0,2497.0,1677929,HINDUNILVR
2023-12-13,2507.85,2511.9,2516.7,2498.05,1513205,HINDUNILVR
2023-12-14,2521.35,2516.35,2524.8,2501.2,2166569,HINDUNILVR
2023-12-15,2520.0,2522.9,2532.0,2507.0,2543337,HINDUNILVR
2023-12-18,2520.15,2535.5,2544.5,2515.0,1969036,HINDUNILVR
2023-12-19,2535.05,2560.7,2566.95,2535.0,1656220,HINDUNILVR
2023-12-20,2572.95,2557.5,2572.95,2547.0,1468642,HINDUNILVR
2023-12-21,2542.25,2553.2,2580.0,2536.0,1945695,HINDUNILVR
2023-12-22,2559.2,2575.6,2579.75,2546.8,1174984,HINDUNILVR
2023-12-26,2575.6,2584.75,2591.65,2567.05,893776,HINDUNILVR
2023-12-27,2586.0,2608.3,2612.0,2580.9,1073278,HINDUNILVR
2023-12-28,2613.85,2633.8,2640.0,2606.85,1635216,HINDUNILVR
2023-12-29,2633.8,2663.95,2667.1,2621.25,1305681,HINDUNILVR
2024-01-01,2663.85,2654.75,2669.4,2638.0,526353,HINDUNILVR
2024-01-02,2648.0,2613.8,2653.95,2607.0,1310629,HINDUNILVR
2024-01-03,2599.0,2606.55,2628.6,2595.55,1008270,HINDUNILVR
2024-01-04,2606.55,2592.55,2623.0,2588.05,1376844,HINDUNILVR
2024-01-05,2595.0,2620.05,2629.9,2595.0,1150738,HINDUNILVR
2024-01-08,2624.95,2578.25,2626.0,2566.5,1189828,HINDUNILVR
2024-01-09,2582.55,2579.75,2589.0,2571.55,1017205,HINDUNILVR
2024-01-10,2580.0,2577.4,2594.3,2565.0,881278,HINDUNILVR
2024-01-11,2580.0,2536.2,2589.0,2531.85,2399600,HINDUNILVR
2024-01-12,2533.5,2544.0,2555.0,2511.85,2979841,HINDUNILVR
2024-01-15,2546.0,2573.2,2578.75,2531.0,1391204,HINDUNILVR
2024-01-16,2573.2,2569.1,2584.6,2556.35,1599406,HINDUNILVR
2024-01-17,2549.0,2562.9,2571.35,2539.75,3047652,HINDUNILVR
2024-01-18,2570.0,2548.0,2570.0,2537.55,1273095,HINDUNILVR
2024-01-19,2565.0,2565.4,2573.95,2532.0,1323064,HINDUNILVR
2024-01-20,2519.95,2468.9,2523.0,2466.1,2467648,HINDUNILVR
2024-01-23,2451.0,2375.55,2480.5,2365.45,4369332,HINDUNILVR
2024-01-24,2388.0,2441.65,2445.9,2367.15,1551469,HINDUNILVR
2024-01-25,2454.8,2428.3,2468.0,2420.2,2364765,HINDUNILVR
2024-01-29,2410.0,2444.4,2449.0,2410.0,1587091,HINDUNILVR
2024-01-30,2454.0,2458.65,2494.55,2447.3,1793711,HINDUNILVR
2024-01-31,2450.0,2481.55,2485.9,2441.75,1445004,HINDUNILVR
2024-02-01,2475.1,2473.6,2511.55,2468.35,1727534,HINDUNILVR
2024-02-02,2477.0,2452.6,2486.9,2442.0,1956115,HINDUNILVR
2024-02-05,2464.0,2419.5,2464.75,2412.75,1315445,HINDUNILVR
2024-02-06,2424.95,2426.35,2441.35,2418.05,1557511,HINDUNILVR
2024-02-07,2439.9,2425.45,2439.9,2411.55,1149076,HINDUNILVR
2024-02-08,2441.8,2417.05,2441.8,2399.0,1758661,HINDUNILVR
2024-02-09,2417.05,2424.15,2428.45,2406.1,886474,HINDUNILVR
2024-02-12,2424.1,2385.65,2429.85,2382.0,1292460,HINDUNILVR
2024-02-13,2390.0,2394.0,2400.95,2380.1,957865,HINDUNILVR
2024-02-14,2385.0,2387.95,2394.0,2370.0,1397975,HINDUNILVR
2024-02-15,2368.35,2350.85,2384.7,2346.75,2553695,HINDUNILVR
2024-02-16,2369.95,2375.25,2382.0,2357.6,2363302,HINDUNILVR
2024-02-19,2389.5,2387.15,2394.95,2373.8,576683,HINDUNILVR
2024-02-20,2370.1,2404.1,2408.45,2368.2,1032995,HINDUNILVR
2024-02-21,2404.1,2407.1,2422.8,2394.1,1127778,HINDUNILVR
2024-02-22,2420.3,2388.1,2420.3,2365.75,2258516,HINDUNILVR
2024-02-23,2388.55,2394.1,2405.5,2383.95,1210775,HINDUNILVR
2024-02-26,2391.1,2404.25,2406.55,2380.0,831596,HINDUNILVR
2024-02-27,2404.05,2405.3,2408.95,2389.15,1120424,HINDUNILVR
2024-02-28,2411.1,2421.55,2425.0,2401.0,629152,HINDUNILVR
2024-02-29,2425.0,2412.3,2428.8,2397.25,2848084,HINDUNILVR
2024-03-01,2416.95,2409.7,2438.8,2404.0,2326244,HINDUNILVR
2024-03-02,2419.0,2416.2,2421.4,2410.05,42905,HINDUNILVR
2024-03-04,2416.2,2422.0,2427.9,2404.4,1501261,HINDUNILVR
2024-03-05,2405.0,2399.85,2420.0,2391.1,1587199,HINDUNILVR
2024-03-06,2404.0,2400.8,2408.85,2375.3,1354111,HINDUNILVR
2024-03-07,2404.95,2419.55,2426.0,2403.0,1820704,HINDUNILVR
2024-03-11,2409.0,2389.85,2413.0,2383.55,2040761,HINDUNILVR
2024-03-12,2380.0,2378.15,2385.0,2360.8,1012157,HINDUNILVR
2024-03-13,2375.0,2312.6,2375.0,2303.85,2322669,HINDUNILVR
2024-03-14,2304.85,2334.6,2341.7,2301.85,2292515,HINDUNILVR
2024-03-15,2330.05,2327.7,2336.95,2315.9,2751403,HINDUNILVR
2024-03-18,2320.8,2299.95,2325.0,2297.0,2487402,HINDUNILVR
2024-03-19,2283.25,2266.95,2303.9,2246.85,4220638,HINDUNILVR
2024-03-20,2250.0,2241.95,2265.45,2240.0,2995013,HINDUNILVR
2024-03-21,2234.0,2242.35,2259.15,2234.0,3504486,HINDUNILVR
2024-03-22,2239.05,2256.55,2266.0,2232.05,3507809,HINDUNILVR
2024-03-26,2232.1,2240.0,2259.15,2232.0,3027027,HINDUNILVR
2024-03-27,2250.0,2239.7,2263.0,2236.0,2168861,HINDUNILVR
2024-03-28,2245.0,2264.35,2287.9,2240.1,3186360,HINDUNILVR
2024-04-01,2270.0,2285.9,2295.0,2262.0,1427873,HINDUNILVR
2024-04-02,2298.0,2286.7,2298.0,2277.05,1221495,HINDUNILVR
2024-04-03,2281.85,2265.2,2281.85,2261.05,1175309,HINDUNILVR
2024-04-04,2270.0,2264.95,2282.0,2249.25,1890255,HINDUNILVR
2024-04-05,2264.95,2266.95,2280.5,2258.1,1153449,HINDUNILVR
2024-04-08,2277.0,2268.95,2288.95,2267.2,1127294,HINDUNILVR
2024-04-09,2271.0,2264.15,2274.6,2255.75,1189343,HINDUNILVR
2024-04-10,2276.9,2260.9,2276.9,2257.7,2308993,HINDUNILVR
2024-04-12,2260.9,2232.3,2264.85,2228.6,3388551,HINDUNILVR
2024-04-15,2227.7,2194.05,2227.75,2190.0,4909564,HINDUNILVR
2024-04-16,2183.0,2220.8,2231.25,2172.05,2821129,HINDUNILVR
2024-04-18,2215.05,2214.8,2237.7,2209.05,3392171,HINDUNILVR
2024-04-19,2220.0,2231.6,2243.75,2196.0,2337694,HINDUNILVR
2024-04-22,2250.0,2241.5,2253.55,2229.05,1804108,HINDUNILVR
2024-04-23,2253.0,2262.75,2273.5,2248.7,1991778,HINDUNILVR
2024-04-24,2266.05,2260.25,2268.35,2245.65,1404398,HINDUNILVR
2024-04-25,2238.05,2230.85,2239.85,2215.1,4951866,HINDUNILVR
2024-04-26,2245.0,2222.65,2255.0,2218.6,2307512,HINDUNILVR
2024-04-29,2234.0,2226.1,2234.0,2220.0,1395292,HINDUNILVR
2024-04-30,2232.05,2230.45,2240.25,2225.0,2119102,HINDUNILVR
2024-05-02,2205.05,2226.3,2243.2,2205.05,2140383,HINDUNILVR
2024-05-03,2232.0,2217.05,2235.65,2204.0,2595307,HINDUNILVR
